【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2600,http://sh.58.com/pinpaigongyu/27867280151627x.shtml
【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2400,http://sh.58.com/pinpaigongyu/27924250384194x.shtml
【整租】七宝 魔方公寓闵行体育 1室1厅,【整租】七宝,3800,http://sh.58.com/pinpaigongyu/27539033806773x.shtml
【整租】月浦 中冶祥腾宝月花园 3室1厅,中冶祥腾宝月花园,3100,http://sh.58.com/pinpaigongyu/27734612414655x.shtml
【合租】九亭 亭园 3室主卧,亭园,2200,http://sh.58.com/pinpaigongyu/27888689327691x.shtml
【整租】罗店 宝欣苑二村 1室1厅,宝欣苑二村,2300,http://sh.58.com/pinpaigongyu/27901090837701x.shtml
【整租】莘庄 邻里苑 1室1厅,邻里苑,4000,http://sh.58.com/pinpaigongyu/27546114896813x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27889067949877x.shtml
【合租】九亭 云润家园 4室主卧,云润家园,2300,http://sh.58.com/pinpaigongyu/27637176351688x.shtml
【整租】延长路 c9连锁公寓 1室1厅,【整租】延长路,2900,http://sh.58.com/pinpaigongyu/27846414511422x.shtml
【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2450,http://sh.58.com/pinpaigongyu/27933251360685x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27866675485386x.shtml
【整租】共康 卓越时代广场 1室1厅,卓越时代广场,3750,http://sh.58.com/pinpaigongyu/27446866220869x.shtml
【合租】漕河泾 永兆豪庭 2室主卧,永兆豪庭,2000,http://sh.58.com/pinpaigongyu/27866298574122x.shtml
【整租】川沙 馨汇佳苑 2室1厅,馨汇佳苑,3600,http://sh.58.com/pinpaigongyu/27647169222474x.shtml
【整租】浦江 湾流社区联航路 1室1厅,湾流社区联航路,2900,http://sh.58.com/pinpaigongyu/27606548110775x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27882282109891x.shtml
【合租】高境 殷馨花苑 4室次卧,殷馨花苑,2600,http://sh.58.com/pinpaigongyu/27646918798024x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27932997839543x.shtml
【合租】浦江 一品漫城 3室次卧,一品漫城,2009,http://sh.58.com/pinpaigongyu/27746545274942x.shtml
【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2600,http://sh.58.com/pinpaigongyu/27702788716588x.shtml
【整租】杨行 宝启公寓 1室1厅,【整租】杨行,2680,http://sh.58.com/pinpaigongyu/27899640593345x.shtml
【合租】顾村 沪太路4361号 6室主卧,沪太路4361号,2247,http://sh.58.com/pinpaigongyu/27899831478462x.shtml
【整租】浦江 湾流社区联航路 1室1厅,湾流社区联航路,2500,http://sh.58.com/pinpaigongyu/27777327753540x.shtml
【整租】惠南 惠康苑 3室1厅,惠康苑,2800,http://sh.58.com/pinpaigongyu/27812045729856x.shtml
【合租】漕河泾 华悦家园 1室主卧,华悦家园,2350,http://sh.58.com/pinpaigongyu/27781480723774x.shtml
【合租】真光 长征家苑 3室主卧,长征家苑,2624,http://sh.58.com/pinpaigongyu/27589757663273x.shtml
【合租】莘庄 紫欣公寓 3室主卧,【合租】莘庄,2480,http://sh.58.com/pinpaigongyu/27781748257201x.shtml
【整租】川沙 馨汇佳苑 3室1厅,馨汇佳苑,3900,http://sh.58.com/pinpaigongyu/27726006998347x.shtml
【合租】万里城 愉景华庭 4室主卧,愉景华庭,2400,http://sh.58.com/pinpaigongyu/27671696855987x.shtml
【合租】淞南 枫桥湾名邸 3室次卧,枫桥湾名邸,2500,http://sh.58.com/pinpaigongyu/27668233874632x.shtml
【整租】惠南 彩虹雅苑 3室1厅,彩虹雅苑,2800,http://sh.58.com/pinpaigongyu/27723457654705x.shtml
【整租】颛桥 馨香酒店式公寓 1室1厅,【整租】颛桥,2059,http://sh.58.com/pinpaigongyu/27691526306761x.shtml
【整租】曲阳路 曲阳路851号 1室1厅,曲阳路851号,3580,http://sh.58.com/pinpaigongyu/27656851428023x.shtml
【合租】曲阳路 曲阳路920弄 3室次卧,曲阳路920弄,2575,http://sh.58.com/pinpaigongyu/27746415417673x.shtml
【整租】唐镇 唐人苑 2室1厅,唐人苑,3850,http://sh.58.com/pinpaigongyu/27880226583357x.shtml
【整租】华泾 东湾小区 1室1厅,东湾小区,3362,http://sh.58.com/pinpaigongyu/27780984579899x.shtml
【整租】北蔡 湾流国际青年社区 1室1厅,【整租】北蔡,2900,http://sh.58.com/pinpaigongyu/27813243496755x.shtml
【整租】碧云 桐心公寓 1室1厅,【整租】碧云,2750,http://sh.58.com/pinpaigongyu/27680717114318x.shtml
【整租】金桥 上海馨住公寓 1室0厅,【整租】金桥,3250,http://sh.58.com/pinpaigongyu/27847488443444x.shtml
【整租】月浦 新月鸿锦苑 2室1厅,新月鸿锦苑,2500,http://sh.58.com/pinpaigongyu/27770031466564x.shtml
【整租】唐镇 幸福里 1室1厅,幸福里,3300,http://sh.58.com/pinpaigongyu/27888711073345x.shtml
【整租】南京东路 桐心公寓 1室1厅,【整租】南京东路,2500,http://sh.58.com/pinpaigongyu/27902250639790x.shtml
【整租】罗店 宝欣苑二村 4室1厅,宝欣苑二村,4000,http://sh.58.com/pinpaigongyu/27634123250752x.shtml
【整租】吴泾 魔方公寓 1室1厅,【整租】吴泾,2000,http://sh.58.com/pinpaigongyu/27525773801519x.shtml
【合租】唐镇 幸福里 3室次卧,幸福里,2045,http://sh.58.com/pinpaigongyu/27636475669806x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27882290698700x.shtml
【整租】闸北公园 贝客青年精品公寓 1室1厅,【整租】闸北公园,4000,http://sh.58.com/pinpaigongyu/27346691896779x.shtml
【整租】罗店 宝欣苑二村 3室1厅,宝欣苑二村,3000,http://sh.58.com/pinpaigongyu/27634196597052x.shtml
【整租】北蔡 湾流国际青年社区 1室1厅,【整租】北蔡,2700,http://sh.58.com/pinpaigongyu/27817885698873x.shtml
【合租】龙华 望族城 2室主卧,望族城,2000,http://sh.58.com/pinpaigongyu/27866900896568x.shtml
【整租】罗店 宝欣苑二村 2室1厅,宝欣苑二村,2400,http://sh.58.com/pinpaigongyu/27712897364032x.shtml
【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2600,http://sh.58.com/pinpaigongyu/27833298324418x.shtml
【整租】金桥 湾流国际青年社区 1室1厅,【整租】金桥,3399,http://sh.58.com/pinpaigongyu/27902979431888x.shtml
【整租】罗店 金丰苑 3室1厅,金丰苑,2400,http://sh.58.com/pinpaigongyu/27923389288400x.shtml
【合租】武宁路 上海春天 3室主卧,上海春天,3200,http://sh.58.com/pinpaigongyu/27789723378103x.shtml
【合租】万体馆 江南裕德大厦 3室次卧,江南裕德大厦,3825,http://sh.58.com/pinpaigongyu/27932602724408x.shtml
【整租】月浦 新月鸿锦苑 3室1厅,新月鸿锦苑,3200,http://sh.58.com/pinpaigongyu/27814419518156x.shtml
【整租】唐镇 齐友佳苑 1室1厅,齐友佳苑,3360,http://sh.58.com/pinpaigongyu/27876912553014x.shtml
【合租】打浦桥 锦城公寓 3室主卧,【合租】打浦桥,3560,http://sh.58.com/pinpaigongyu/27899991327937x.shtml
【合租】上海大学 瑞丰园 3室主卧,瑞丰园,2426,http://sh.58.com/pinpaigongyu/27888371955912x.shtml
【合租】漕河泾 华悦家园 1室主卧,华悦家园,2050,http://sh.58.com/pinpaigongyu/27924959432653x.shtml
【合租】西藏北路 精文城上城 4室主卧,精文城上城,3000,http://sh.58.com/pinpaigongyu/27783638528059x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3100,http://sh.58.com/pinpaigongyu/27855401219117x.shtml
【整租】张江 申城佳苑 1室1厅,申城佳苑,3880,http://sh.58.com/pinpaigongyu/27846389104696x.shtml
【整租】惠南 	德盈佳苑 3室1厅,德盈佳苑,3200,http://sh.58.com/pinpaigongyu/27746951904682x.shtml
【整租】九亭 索纳特酒店公寓 1室0厅,【整租】九亭,2180,http://sh.58.com/pinpaigongyu/27757950391111x.shtml
【整租】北桥区快 魔方公寓莲花南路 1室1厅,【整租】北桥区快,2600,http://sh.58.com/pinpaigongyu/27456714092982x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27882254461882x.shtml
【整租】七宝 魔方公寓闵行体育 1室0厅,【整租】七宝,4000,http://sh.58.com/pinpaigongyu/27648869908533x.shtml
【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2480,http://sh.58.com/pinpaigongyu/27933297212974x.shtml
【整租】金桥 金桥和苑 1室1厅,金桥和苑,3500,http://sh.58.com/pinpaigongyu/27923317909678x.shtml
【合租】唐镇 幸福里 4室次卧,幸福里,2010,http://sh.58.com/pinpaigongyu/27556614519215x.shtml
【整租】金桥 金桥和苑 1室1厅,金桥和苑,3500,http://sh.58.com/pinpaigongyu/27923317909678x.shtml
【合租】唐镇 幸福里 4室次卧,幸福里,2010,http://sh.58.com/pinpaigongyu/27556614519215x.shtml
【整租】唐镇 瀚盛家园 1室1厅,瀚盛家园,3600,http://sh.58.com/pinpaigongyu/27879224440895x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27866683612337x.shtml
【整租】唐镇 唐丰苑 1室1厅,唐丰苑,3600,http://sh.58.com/pinpaigongyu/27912220652999x.shtml
【整租】杨行 宝启公寓 1室1厅,【整租】杨行,2680,http://sh.58.com/pinpaigongyu/27899589266490x.shtml
【整租】罗店 佳翔苑 2室1厅,佳翔苑,2500,http://sh.58.com/pinpaigongyu/27811978970685x.shtml
【整租】七宝 老街【魔方公寓】 1室0厅,【整租】七宝,3500,http://sh.58.com/pinpaigongyu/27470283052716x.shtml
【合租】大华路 嘉华苑 3室主卧,嘉华苑,3174,http://sh.58.com/pinpaigongyu/27910485868843x.shtml
【合租】莘庄 报春一村 2室主卧,报春一村,2109,http://sh.58.com/pinpaigongyu/27736765582516x.shtml
【整租】周浦 湾流青年国际社区 1室1厅,湾流青年国际社区,2500,http://sh.58.com/pinpaigongyu/27484060092091x.shtml
【合租】田林 华悦家园 1室次卧,华悦家园,2500,http://sh.58.com/pinpaigongyu/27778283154476x.shtml
【整租】吴泾 其灵公寓 1室1厅,【整租】吴泾,2877,http://sh.58.com/pinpaigongyu/27855173891886x.shtml
【整租】罗店 金丰苑南区 3室1厅,金丰苑南区,3300,http://sh.58.com/pinpaigongyu/27435208644653x.shtml
【整租】嘉定城区 绿洲丰怡园 2室1厅,绿洲丰怡园,2500,http://sh.58.com/pinpaigongyu/27778696490827x.shtml
【整租】金桥 湾流国际青年社区 1室1厅,【整租】金桥,3500,http://sh.58.com/pinpaigongyu/27856134972870x.shtml
【合租】曲阳路 曲阳名邸 3室主卧,曲阳名邸,3369,http://sh.58.com/pinpaigongyu/27746415075636x.shtml
【合租】七宝 水清年华 3室主卧,水清年华,2800,http://sh.58.com/pinpaigongyu/27790057089231x.shtml
【整租】共富新村 共富二村 1室1厅,共富二村,3000,http://sh.58.com/pinpaigongyu/27437521114191x.shtml
【合租】漕河泾 华悦家园 2室主卧,华悦家园,2380,http://sh.58.com/pinpaigongyu/27811311343310x.shtml
【合租】龙华 盛大花园 4室次卧,盛大花园,3550,http://sh.58.com/pinpaigongyu/27681906788780x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,3370,http://sh.58.com/pinpaigongyu/27744664636744x.shtml
【整租】外高桥 高行绿洲六期 2室1厅,高行绿洲六期,3200,http://sh.58.com/pinpaigongyu/27904435048621x.shtml
【合租】川沙 华川家园 2室次卧,华川家园,2136,http://sh.58.com/pinpaigongyu/27737185197881x.shtml
【整租】周浦 湾流青年国际社区 1室1厅,湾流青年国际社区,2500,http://sh.58.com/pinpaigongyu/27789167079085x.shtml
【合租】嘉定新城 永盛公寓 8室主卧,【合租】嘉定新城,2113,http://sh.58.com/pinpaigongyu/27899907151786x.shtml
【合租】高境 三花现代城 3室次卧,三花现代城,2100,http://sh.58.com/pinpaigongyu/27648016717002x.shtml
【整租】杨行 宝启公寓 1室1厅,【整租】杨行,2580,http://sh.58.com/pinpaigongyu/27899406559555x.shtml
【整租】罗店 美罗家园润苑 2室1厅,美罗家园润苑,2600,http://sh.58.com/pinpaigongyu/27438240667453x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27932450146473x.shtml
【整租】碧云 信和花园 1室1厅,信和花园,4000,http://sh.58.com/pinpaigongyu/27923300715215x.shtml
【整租】北外滩 贤邻别墅 1室1厅,贤邻别墅,2080,http://sh.58.com/pinpaigongyu/27689266413368x.shtml
【整租】周浦 湾流青年国际社区 1室1厅,湾流青年国际社区,2200,http://sh.58.com/pinpaigongyu/27780617763136x.shtml
【整租】徐泾 龙联小区 2室1厅,龙联小区,2800,http://sh.58.com/pinpaigongyu/27910958419506x.shtml
【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2780,http://sh.58.com/pinpaigongyu/27723003684680x.shtml
【整租】惠南 惠康苑 3室1厅,惠康苑,2800,http://sh.58.com/pinpaigongyu/27494189201868x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27866716085297x.shtml
【整租】罗店 宝欣苑二村 2室1厅,宝欣苑二村,2500,http://sh.58.com/pinpaigongyu/27670933914576x.shtml
【整租】唐镇 高科公寓 1室1厅,【整租】唐镇,2300,http://sh.58.com/pinpaigongyu/27889564778419x.shtml
【整租】颛桥 馨香酒店式公寓 1室1厅,【整租】颛桥,2363,http://sh.58.com/pinpaigongyu/27545720517550x.shtml
【整租】颛桥 馨香酒店式公寓 4室1厅,【整租】颛桥,2229,http://sh.58.com/pinpaigongyu/27824454819387x.shtml
【整租】金桥 桐心公寓 1室1厅,【整租】金桥,2400,http://sh.58.com/pinpaigongyu/27871266360780x.shtml
【整租】唐镇 唐巢高科坊(高科 1室1厅,唐巢高科坊(高科,2200,http://sh.58.com/pinpaigongyu/27921492550606x.shtml
【整租】吴泾 其灵公寓 1室0厅,【整租】吴泾,2341,http://sh.58.com/pinpaigongyu/27855175209401x.shtml
【整租】罗店 宝欣苑二村 3室1厅,宝欣苑二村,2800,http://sh.58.com/pinpaigongyu/27913994822218x.shtml
【整租】月浦 阳光美林 3室1厅,阳光美林,3200,http://sh.58.com/pinpaigongyu/27847571798725x.shtml
【整租】上海大学 丰宝苑 2室1厅,丰宝苑,3700,http://sh.58.com/pinpaigongyu/27515286720453x.shtml
【整租】七宝 魔方公寓闵行体育 1室0厅,【整租】七宝,3900,http://sh.58.com/pinpaigongyu/27693458152650x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,2565,http://sh.58.com/pinpaigongyu/27647534910539x.shtml
【整租】嘉定新城 保利家园小区 3室1厅,保利家园小区,3600,http://sh.58.com/pinpaigongyu/27880679698383x.shtml
【整租】曹杨 星云经济区 1室0厅,星云经济区,2950,http://sh.58.com/pinpaigongyu/27735567319612x.shtml
【整租】北蔡 湾流国际青年社区 1室1厅,【整租】北蔡,3700,http://sh.58.com/pinpaigongyu/27835640854703x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27921734232362x.shtml
【整租】北桥区快 魔方公寓莲花南路 1室1厅,【整租】北桥区快,2400,http://sh.58.com/pinpaigongyu/27590279847364x.shtml
【合租】光新 洛川公寓 4室次卧,【合租】光新,3186,http://sh.58.com/pinpaigongyu/27744941135429x.shtml
【整租】七宝 魔方公寓闵行体育 1室0厅,【整租】七宝,3700,http://sh.58.com/pinpaigongyu/27689654223161x.shtml
【整租】嘉定新城 永盛公寓 8室1厅,【整租】嘉定新城,2113,http://sh.58.com/pinpaigongyu/27899907699374x.shtml
【整租】大柏树 魔方公寓 1室1厅,【整租】大柏树,3300,http://sh.58.com/pinpaigongyu/27770285757887x.shtml
【整租】唐镇 齐友佳苑 1室0厅,齐友佳苑,2300,http://sh.58.com/pinpaigongyu/27925783556283x.shtml
【整租】北蔡 湾流国际青年社区 1室1厅,【整租】北蔡,3700,http://sh.58.com/pinpaigongyu/27867256233647x.shtml
【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2350,http://sh.58.com/pinpaigongyu/27890473009720x.shtml
【整租】颛桥 馨香酒店式公寓 4室1厅,【整租】颛桥,2229,http://sh.58.com/pinpaigongyu/27824454819387x.shtml
【整租】金桥 桐心公寓 1室1厅,【整租】金桥,2400,http://sh.58.com/pinpaigongyu/27871266360780x.shtml
【整租】唐镇 唐巢高科坊(高科 1室1厅,唐巢高科坊(高科,2200,http://sh.58.com/pinpaigongyu/27921492550606x.shtml
【整租】吴泾 其灵公寓 1室0厅,【整租】吴泾,2341,http://sh.58.com/pinpaigongyu/27855175209401x.shtml
【整租】罗店 宝欣苑二村 3室1厅,宝欣苑二村,2800,http://sh.58.com/pinpaigongyu/27913994822218x.shtml
【整租】月浦 阳光美林 3室1厅,阳光美林,3200,http://sh.58.com/pinpaigongyu/27847571798725x.shtml
【整租】上海大学 丰宝苑 2室1厅,丰宝苑,3700,http://sh.58.com/pinpaigongyu/27515286720453x.shtml
【整租】七宝 魔方公寓闵行体育 1室0厅,【整租】七宝,3900,http://sh.58.com/pinpaigongyu/27693458152650x.shtml
【合租】真光 长征家苑 2室主卧,长征家苑,2565,http://sh.58.com/pinpaigongyu/27647534910539x.shtml
【整租】嘉定新城 保利家园小区 3室1厅,保利家园小区,3600,http://sh.58.com/pinpaigongyu/27880679698383x.shtml
【整租】曹杨 星云经济区 1室0厅,星云经济区,2950,http://sh.58.com/pinpaigongyu/27735567319612x.shtml
【整租】北蔡 湾流国际青年社区 1室1厅,【整租】北蔡,3700,http://sh.58.com/pinpaigongyu/27835640854703x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27921734232362x.shtml
【整租】北桥区快 魔方公寓莲花南路 1室1厅,【整租】北桥区快,2400,http://sh.58.com/pinpaigongyu/27590279847364x.shtml
【整租】七宝 虹梅路 魔方公寓 1室1厅,虹梅路,3800,http://sh.58.com/pinpaigongyu/27479174873923x.shtml
【合租】光新 洛川公寓 4室次卧,【合租】光新,3186,http://sh.58.com/pinpaigongyu/27744941135429x.shtml
【整租】七宝 魔方公寓闵行体育 1室0厅,【整租】七宝,3700,http://sh.58.com/pinpaigongyu/27689654223161x.shtml
【整租】嘉定新城 永盛公寓 8室1厅,【整租】嘉定新城,2113,http://sh.58.com/pinpaigongyu/27899907699374x.shtml
【整租】大柏树 魔方公寓 1室1厅,【整租】大柏树,3300,http://sh.58.com/pinpaigongyu/27770285757887x.shtml
【整租】嘉定新城 永盛公寓 8室1厅,【整租】嘉定新城,2113,http://sh.58.com/pinpaigongyu/27899907699374x.shtml
【整租】大柏树 魔方公寓 1室1厅,【整租】大柏树,3300,http://sh.58.com/pinpaigongyu/27770285757887x.shtml
【整租】唐镇 齐友佳苑 1室0厅,齐友佳苑,2300,http://sh.58.com/pinpaigongyu/27925783556283x.shtml
【整租】北蔡 湾流国际青年社区 1室1厅,【整租】北蔡,3700,http://sh.58.com/pinpaigongyu/27867256233647x.shtml
【整租】北桥区快 魔方公寓莲花南路 1室1厅,【整租】北桥区快,2450,http://sh.58.com/pinpaigongyu/27447553660855x.shtml
【整租】金桥 湾流国际青年社区 1室1厅,【整租】金桥,3499,http://sh.58.com/pinpaigongyu/27795435782589x.shtml
【合租】大场 远景佳苑 3室主卧,远景佳苑,2100,http://sh.58.com/pinpaigongyu/27292385895089x.shtml
【整租】九亭 索纳特酒店公寓 1室0厅,【整租】九亭,2580,http://sh.58.com/pinpaigongyu/27933383613632x.shtml
【整租】南京东路 桐心公寓 1室1厅,【整租】南京东路,2800,http://sh.58.com/pinpaigongyu/27902279691180x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27932436852913x.shtml
【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2600,http://sh.58.com/pinpaigongyu/27680295394887x.shtml
【整租】唐镇 唐巢高科坊(高科 1室1厅,唐巢高科坊(高科,2200,http://sh.58.com/pinpaigongyu/27921390683700x.shtml
【整租】浦江 湾流社区联航路 1室1厅,湾流社区联航路,2800,http://sh.58.com/pinpaigongyu/27825629574727x.shtml
【整租】杨行 宝启公寓 1室1厅,【整租】杨行,2600,http://sh.58.com/pinpaigongyu/27900040277060x.shtml
【合租】张江 张江公馆 4室主卧,张江公馆,3880,http://sh.58.com/pinpaigongyu/27922343056199x.shtml
【合租】田林 华悦家园 4室次卧,华悦家园,2300,http://sh.58.com/pinpaigongyu/27782442352583x.shtml
【整租】嘉定新城 绿洲北水湾名邸 3室1厅,绿洲北水湾名邸,3700,http://sh.58.com/pinpaigongyu/27880653401932x.shtml
【合租】世博滨江 昌里花园 1室主卧,昌里花园,3101,http://sh.58.com/pinpaigongyu/27746623343694x.shtml
【整租】嘉定城区 汇城公寓 2室1厅,【整租】嘉定城区,2800,http://sh.58.com/pinpaigongyu/27782770143923x.shtml
【合租】桃浦 阳光威尼斯一期 4室主卧,阳光威尼斯一期,2332,http://sh.58.com/pinpaigongyu/27745451377201x.shtml
【合租】漕河泾 华悦家园 4室主卧,华悦家园,2800,http://sh.58.com/pinpaigongyu/27924381918639x.shtml
【整租】金桥 金东名苑 1室1厅,金东名苑,2999,http://sh.58.com/pinpaigongyu/27888532147758x.shtml
【整租】唐镇 唐丰苑 1室1厅,唐丰苑,3360,http://sh.58.com/pinpaigongyu/27888204715713x.shtml
【整租】上海大学 沪太路2240号 1室1厅,沪太路2240号,3000,http://sh.58.com/pinpaigongyu/27733588766505x.shtml
【合租】张江 樟盛苑 3室次卧,樟盛苑,2681,http://sh.58.com/pinpaigongyu/27556856526287x.shtml
【整租】三林 东方悦居 1室1厅,东方悦居,3400,http://sh.58.com/pinpaigongyu/27932799632197x.shtml
【合租】新华路 金电小区 4室次卧,金电小区,2990,http://sh.58.com/pinpaigongyu/27903032897838x.shtml
【整租】周浦 湾流青年国际社区 1室1厅,湾流青年国际社区,2600,http://sh.58.com/pinpaigongyu/27781250779203x.shtml
【整租】共康 卓越时代广场 1室1厅,卓越时代广场,3880,http://sh.58.com/pinpaigongyu/27446563426238x.shtml
【整租】吴泾 魔方公寓莲花南路 1室1厅,【整租】吴泾,2450,http://sh.58.com/pinpaigongyu/27467738277422x.shtml
【整租】罗店 顺驰美兰湖 2室1厅,顺驰美兰湖,2300,http://sh.58.com/pinpaigongyu/27924799498030x.shtml
【合租】川沙 华川家园 2室主卧,华川家园,2313,http://sh.58.com/pinpaigongyu/27556598881870x.shtml
【整租】北蔡 湾流国际青年社区 1室1厅,【整租】北蔡,2900,http://sh.58.com/pinpaigongyu/27889102151247x.shtml
【合租】大宁路 芳沁苑 3室主卧,芳沁苑,3854,http://sh.58.com/pinpaigongyu/27745451702315x.shtml
【整租】九亭 紫金花园 1室1厅,紫金花园,3500,http://sh.58.com/pinpaigongyu/27782783557422x.shtml
【整租】吴泾 其灵公寓 1室0厅,【整租】吴泾,2393,http://sh.58.com/pinpaigongyu/27501290737344x.shtml
【整租】吴泾 其灵公寓 1室0厅,【整租】吴泾,2426,http://sh.58.com/pinpaigongyu/27811184086826x.shtml
【合租】漕河泾 华悦家园 1室主卧,华悦家园,3000,http://sh.58.com/pinpaigongyu/27901737575476x.shtml
【合租】南翔 永乐公寓 3室主卧,【合租】南翔,2000,http://sh.58.com/pinpaigongyu/27855645963715x.shtml
【整租】七宝 魔方公寓 1室1厅,【整租】七宝,3500,http://sh.58.com/pinpaigongyu/27527694851754x.shtml
【合租】莘庄 紫欣公寓 3室次卧,【合租】莘庄,2100,http://sh.58.com/pinpaigongyu/27457532502335x.shtml
【整租】川沙 华川家园 3室1厅,华川家园,4000,http://sh.58.com/pinpaigongyu/27846641291713x.shtml
【整租】唐镇 唐巢高科坊 1室1厅,唐巢高科坊,2100,http://sh.58.com/pinpaigongyu/27910776893228x.shtml
【整租】唐镇 唐巢高科坊(高科 1室1厅,唐巢高科坊(高科,2380,http://sh.58.com/pinpaigongyu/27932208978233x.shtml
【合租】张江 广兰名苑 5室次卧,广兰名苑,3452,http://sh.58.com/pinpaigongyu/27556883695422x.shtml
【整租】杨行 宝启公寓 1室1厅,【整租】杨行,2580,http://sh.58.com/pinpaigongyu/27899443532348x.shtml
【整租】川沙 馨汇佳苑 2室1厅,馨汇佳苑,3600,http://sh.58.com/pinpaigongyu/27669904637364x.shtml
【整租】金杨新村 桐心公寓 1室1厅,【整租】金杨新村,2500,http://sh.58.com/pinpaigongyu/27690286606159x.shtml
【整租】惠南 民乐城惠益新苑 3室1厅,民乐城惠益新苑,2400,http://sh.58.com/pinpaigongyu/27751300157382x.shtml
【整租】张江 桐心公寓 1室1厅,【整租】张江,2500,http://sh.58.com/pinpaigongyu/27722406837454x.shtml
【合租】万里城 曹杨花苑 3室次卧,曹杨花苑,2500,http://sh.58.com/pinpaigongyu/27668990246853x.shtml
【整租】浦江 湾流社区联航路 2室0厅,湾流社区联航路,3980,http://sh.58.com/pinpaigongyu/27476104681146x.shtml
【合租】张江 孙建路815弄 4室主卧,孙建路815弄,2780,http://sh.58.com/pinpaigongyu/27548574418754x.shtml
【合租】浦东周边 文馨园 4室次卧,文馨园,2245,http://sh.58.com/pinpaigongyu/27910493927497x.shtml
【合租】五角场 国定路700弄 3室次卧,国定路700弄,2848,http://sh.58.com/pinpaigongyu/27746471672507x.shtml
【整租】浦江 桐心公寓 1室1厅,【整租】浦江,2500,http://sh.58.com/pinpaigongyu/27790641823823x.shtml
【整租】惠南 惠益绿苑北苑 3室1厅,惠益绿苑北苑,2800,http://sh.58.com/pinpaigongyu/27857743030988x.shtml
【整租】高行 东高路398号 1室1厅,东高路398号,2208,http://sh.58.com/pinpaigongyu/27735350548782x.shtml
【合租】莘庄 宝安新苑 4室次卧,宝安新苑,2088,http://sh.58.com/pinpaigongyu/27888404292301x.shtml
【整租】高行 东高路398号 1室1厅,东高路398号,2208,http://sh.58.com/pinpaigongyu/27735350548782x.shtml
【合租】莘庄 宝安新苑 4室次卧,宝安新苑,2088,http://sh.58.com/pinpaigongyu/27888404292301x.shtml
【整租】高行 东高路398号 1室1厅,东高路398号,2208,http://sh.58.com/pinpaigongyu/27735403980202x.shtml
【整租】菊园新区 柳湖景庭 2室1厅,柳湖景庭,2800,http://sh.58.com/pinpaigongyu/27770557996493x.shtml
【整租】北桥区快 魔方公寓莲花南路 1室1厅,【整租】北桥区快,2400,http://sh.58.com/pinpaigongyu/27436896242511x.shtml
【整租】金桥 桐心公寓 1室1厅,【整租】金桥,2500,http://sh.58.com/pinpaigongyu/27894205081665x.shtml
【合租】丰庄 泰宸景苑 3室次卧,泰宸景苑,2100,http://sh.58.com/pinpaigongyu/27782752521780x.shtml
【合租】斜土路 东安花苑 4室主卧,东安花苑,3690,http://sh.58.com/pinpaigongyu/27892405865016x.shtml
【整租】张江 玉兰香苑三期 1室0厅,玉兰香苑三期,2300,http://sh.58.com/pinpaigongyu/27925717532846x.shtml
【整租】五角场 湾流青年国际社区 1室1厅,湾流青年国际社区,3500,http://sh.58.com/pinpaigongyu/27905054925117x.shtml
【整租】北蔡 湾流国际青年社区 1室1厅,【整租】北蔡,2900,http://sh.58.com/pinpaigongyu/27923659491241x.shtml
